주문일자,지역,채널,카테고리,수량,단가,할인율,매출
2024-11-12,서울,온라인,뷰티,6,8372,0.05,47720.0
2024-11-11,서울,모바일앱,의류,8,182052,0.02,1427288.0
2024-10-19,부산,오프라인,도서,1,40932,0.18,33564.0
2024-07-03,서울,오프라인,가전,6,169325,0.01,1005790.0
2024-02-06,부산,온라인,가전,8,119809,0.05,910548.0
2024-01-02,인천,온라인,식품,8,138614,0.19,898219.0
2024-03-15,대구,오프라인,가전,7,140372,0.2,786083.0
2024-06-06,서울,온라인,도서,6,172327,0.15,878868.0
2024-09-29,광주,온라인,도서,8,11518,0.12,81087.0
2024-06-15,서울,오프라인,의류,5,198280,0.17,822862.0
2024-01-09,인천,온라인,식품,7,13449,0.19,76256.0
2024-03-17,부산,온라인,의류,4,199817,0.24,607444.0
2024-12-24,인천,온라인,가전,5,55955,0.24,212629.0
2024-12-27,서울,온라인,의류,2,169940,0.2,271904.0
2024-05-18,서울,오프라인,가전,4,21282,0.27,62143.0
2024-10-21,부산,모바일앱,가전,2,94880,,142320.0
2024-09-20,서울,온라인,가전,3,110679,0.04,318756.0
2024-12-06,서울,온라인,가전,5,191093,0.29,678380.0
2024-11-20,인천,오프라인,의류,6,29121,0.27,127550.0
2024-08-18,광주,온라인,의류,11,12113,0.1,119919.0
2024-05-24,서울,온라인,도서,1,131402,0.01,130088.0
2024-08-17,광주,모바일앱,의류,10,14602,0.18,119736.0
2024-04-26,인천,오프라인,가전,4,156558,0.13,544822.0
2024-05-07,광주,온라인,가전,8,12473,0.22,77832.0
2024-08-10,인천,모바일앱,도서,8,194250,0.16,1305360.0
2024-07-28,인천,온라인,뷰티,11,108878,,1173705.0
2024-07-31,부산,모바일앱,식품,2,189939,0.07,353287.0
2024-05-20,인천,오프라인,식품,11,29696,0.26,241725.0
2024-05-29,대전,오프라인,식품,1,58306,0.01,57723.0
2024-01-04,서울,모바일앱,식품,10,93702,0.22,730876.0
2024-08-08,서울,오프라인,식품,8,10734,0.09,78144.0
2024-07-29,서울,온라인,의류,6,25070,0.14,129361.0
2024-12-08,대전,온라인,도서,5,69235,0.16,290787.0
2024-07-03,부산,오프라인,도서,2,148723,0.08,273650.0
2024-06-20,인천,오프라인,뷰티,9,143153,0.2,1030702.0
2024-01-25,광주,온라인,식품,9,21927,0.21,155901.0
2024-03-13,대전,오프라인,의류,11,16661,0.03,177773.0
2024-05-03,서울,오프라인,식품,9,132925,0.11,1064729.0
2024-05-18,인천,온라인,가전,11,75143,0.22,644727.0
2024-05-12,광주,온라인,식품,10,159463,0.22,1243811.0
2024-05-24,서울,온라인,식품,5,63116,0.16,265087.0
2024-10-08,인천,온라인,의류,8,75752,0.23,466632.0
2024-02-17,부산,온라인,가전,3,47772,0.03,139017.0
2024-05-01,대구,온라인,도서,9,56967,0.04,492195.0
2024-02-29,부산,온라인,뷰티,7,142695,,799092.0
2024-04-22,서울,온라인,뷰티,5,96890,0.21,382716.0
2024-09-07,서울,오프라인,가전,7,133523,0.24,710342.0
2024-01-18,서울,온라인,가전,4,20337,0.05,77281.0
2024-05-04,서울,모바일앱,뷰티,7,109421,0.16,643395.0
2024-01-09,대구,모바일앱,뷰티,6,94435,0.2,453288.0
2024-12-15,부산,오프라인,의류,4,182601,0.07,679276.0
2024-09-23,서울,모바일앱,식품,11,87578,0.16,809221.0
2024-03-30,인천,모바일앱,의류,1,25112,0.19,20341.0
2024-03-13,인천,온라인,의류,9,140949,0.06,1192429.0
2024-02-06,부산,오프라인,뷰티,3,34189,0.11,91285.0
2024-06-22,대전,온라인,의류,3,182268,0.06,513996.0
2024-10-02,부산,오프라인,가전,2,79772,0.27,116467.0
2024-08-01,광주,온라인,도서,2,157984,0.07,293850.0
2024-11-18,서울,온라인,도서,2,132897,0.04,255162.0
2024-05-05,인천,온라인,식품,10,95650,0.01,946935.0
2024-04-11,대전,모바일앱,가전,11,118895,0.01,1294767.0
2024-06-23,광주,온라인,가전,7,40629,0.06,267339.0
2024-03-14,대구,온라인,뷰티,1,19438,0.18,15939.0
2024-12-23,대구,온라인,의류,10,154427,0.01,1528827.0
2024-03-08,부산,온라인,의류,7,191892,0.09,1222352.0
2024-06-24,인천,모바일앱,뷰티,6,173074,0.02,1017675.0
2024-07-10,인천,오프라인,가전,11,64487,0.12,624234.0
2024-01-21,대전,온라인,식품,5,74815,0.01,370334.0
2024-06-20,부산,온라인,뷰티,4,74999,0.18,245997.0
2024-06-15,서울,온라인,의류,9,141998,0.21,1009606.0
2024-04-04,대구,온라인,가전,6,126607,0.22,592521.0
2024-02-16,서울,모바일앱,도서,8,160313,,1192729.0
2024-01-17,서울,오프라인,가전,8,189307,0.26,1120697.0
2024-01-04,서울,온라인,도서,10,81514,0.21,643961.0
2024-06-25,인천,오프라인,도서,4,134224,0.02,526158.0
2024-02-02,서울,온라인,뷰티,1,102581,0.13,89245.0
2024-12-17,서울,오프라인,의류,6,191180,0.23,883252.0
2024-03-30,서울,오프라인,식품,8,74031,0.09,538946.0
2024-08-26,광주,오프라인,뷰티,9,41580,0.11,333056.0
2024-09-03,인천,오프라인,의류,3,78873,0.19,191661.0
2024-06-30,서울,모바일앱,도서,9,125667,0.02,1108383.0
2024-11-19,서울,온라인,가전,10,190905,0.29,1355426.0
2024-02-10,대구,온라인,도서,9,166631,0.05,1424695.0
2024-03-26,서울,온라인,의류,9,8579,0.01,76439.0
2024-04-02,대구,오프라인,식품,11,104259,0.0,1146849.0
2024-02-19,부산,오프라인,도서,8,36029,0.12,253644.0
2024-04-17,대전,오프라인,가전,5,75623,0.27,276024.0
2024-04-24,서울,오프라인,도서,5,189069,0.25,709009.0
2024-10-06,인천,온라인,뷰티,9,197027,0.27,1294467.0
2024-04-20,서울,오프라인,의류,3,34966,0.16,88114.0
2024-11-16,대전,오프라인,가전,7,32492,0.13,197876.0
2024-10-09,대전,온라인,의류,7,140780,0.12,867205.0
2024-11-26,인천,온라인,의류,8,85131,0.01,674238.0
2024-02-08,부산,온라인,의류,5,89402,0.27,326317.0
2024-12-26,서울,온라인,식품,9,175307,0.15,1341099.0
2024-08-12,광주,오프라인,도서,1,184516,0.14,158684.0
2024-12-25,인천,모바일앱,식품,9,180593,0.15,1381536.0
2024-05-09,서울,오프라인,의류,9,157681,0.24,1078538.0
2024-12-14,부산,온라인,의류,10,196174,0.07,1824418.0
2024-08-03,부산,오프라인,도서,11,145372,0.21,1263283.0
2024-01-27,광주,오프라인,도서,4,177545,0.21,561042.0
2024-05-30,인천,온라인,뷰티,1,110373,,82780.0
2024-02-20,대구,모바일앱,도서,8,14936,0.0,119488.0
2024-12-10,대구,온라인,도서,1,164209,0.05,155999.0
2024-04-21,서울,온라인,뷰티,4,186304,,640886.0
2024-03-22,부산,온라인,식품,8,65901,0.26,390134.0
2024-07-21,서울,온라인,식품,7,88492,0.29,439805.0
2024-06-04,인천,모바일앱,의류,7,116562,0.18,669066.0
2024-02-05,부산,온라인,의류,9,132065,0.06,1117270.0
2024-10-25,부산,온라인,도서,2,136576,0.06,256763.0
2024-11-05,서울,온라인,가전,9,81883,0.19,596927.0
2024-09-28,서울,온라인,가전,7,171610,0.06,1129194.0
2024-08-13,대구,온라인,도서,5,163665,0.17,679210.0
2024-05-27,서울,온라인,뷰티,6,188742,0.25,849339.0
2024-07-17,서울,오프라인,식품,6,117304,0.12,619365.0
2024-07-09,인천,온라인,식품,7,20104,0.11,125248.0
2024-03-01,부산,오프라인,의류,4,169881,0.01,672729.0
2024-01-30,부산,온라인,의류,3,20500,0.08,56580.0
2024-04-02,부산,오프라인,가전,2,42785,,67600.0
2024-06-15,광주,모바일앱,의류,4,60609,0.11,215768.0
2024-02-28,서울,온라인,뷰티,3,41071,0.05,117052.0
2024-02-09,인천,온라인,도서,6,146129,0.03,850471.0
2024-11-07,대전,모바일앱,뷰티,11,90873,0.03,969615.0
2024-05-17,인천,온라인,도서,2,47768,0.2,76429.0
2024-08-01,부산,오프라인,뷰티,4,5926,0.18,19437.0
2024-07-10,인천,온라인,식품,1,47196,0.16,39645.0
2024-09-26,부산,온라인,가전,11,140106,0.15,1309991.0
2024-09-27,부산,오프라인,가전,8,159887,0.05,1215141.0
2024-04-18,부산,모바일앱,뷰티,3,62730,0.15,159962.0
2024-11-06,서울,온라인,도서,5,19282,0.02,94482.0
2024-05-15,서울,오프라인,식품,8,113673,0.28,654756.0
2024-11-01,부산,오프라인,뷰티,11,157664,0.02,1699618.0
2024-05-28,서울,온라인,식품,7,18650,0.13,113578.0
2024-02-10,부산,온라인,의류,3,160130,0.0,480390.0
2024-10-05,대구,온라인,식품,8,38275,0.24,232712.0
2024-01-12,대전,온라인,가전,8,55291,0.05,420212.0
2024-10-09,서울,오프라인,식품,8,126457,0.28,728392.0
2024-01-16,대구,온라인,식품,1,15017,0.01,14867.0
2024-03-16,부산,온라인,의류,8,64604,0.25,387624.0
2024-08-08,서울,오프라인,가전,1,32082,0.2,25666.0
2024-12-10,서울,오프라인,식품,10,46870,0.07,435891.0
2024-05-29,서울,오프라인,의류,10,155813,0.06,1464642.0
2024-02-14,서울,오프라인,식품,7,49625,0.11,309164.0
2024-03-26,서울,온라인,도서,8,13482,0.25,80892.0
2024-11-23,부산,오프라인,도서,1,46889,0.26,34698.0
2024-09-22,부산,온라인,뷰티,10,21917,0.05,208212.0
2024-02-06,서울,온라인,뷰티,3,126455,0.11,337635.0
2024-05-20,서울,온라인,식품,3,194703,0.07,543221.0
2024-04-06,서울,오프라인,도서,8,37699,0.04,289528.0
2024-03-06,부산,오프라인,도서,11,147127,0.19,1310902.0
2024-11-05,서울,온라인,의류,6,75727,0.1,408926.0
2024-08-14,부산,모바일앱,도서,6,19005,0.07,106048.0
2024-03-06,서울,모바일앱,가전,7,139137,0.26,720730.0
2024-08-26,서울,온라인,식품,4,45930,0.22,143302.0
2024-05-31,대전,오프라인,뷰티,7,105165,0.23,566839.0
2024-01-23,서울,온라인,뷰티,11,103885,0.01,1131308.0
2024-06-13,서울,모바일앱,가전,5,121469,0.27,443362.0
2024-03-08,서울,온라인,의류,9,31314,0.17,233916.0
2024-03-30,대전,온라인,식품,9,53926,0.15,412534.0
2024-11-17,대구,온라인,가전,10,148782,0.0,1487820.0
2024-09-16,대구,온라인,가전,8,186879,0.27,1091373.0
2024-02-19,대전,오프라인,의류,11,7286,0.16,67323.0
2024-11-07,서울,온라인,도서,8,85706,0.25,514236.0
2024-07-29,대전,온라인,의류,11,176871,0.2,1556465.0
2024-11-16,서울,오프라인,식품,8,60957,0.24,370619.0
2024-09-30,대구,모바일앱,도서,10,92284,0.21,729044.0
2024-05-04,부산,오프라인,도서,10,181343,0.28,1305670.0
2024-07-14,부산,온라인,뷰티,11,193948,0.07,1984088.0
2024-07-13,대전,온라인,식품,7,132781,0.06,873699.0
2024-09-20,서울,온라인,식품,8,140356,0.21,887050.0
2024-03-31,대전,모바일앱,의류,11,124719,0.15,1166123.0
2024-05-01,부산,오프라인,의류,5,60307,0.18,247259.0
2024-03-30,대구,오프라인,의류,2,177913,0.21,281103.0
2024-04-18,대전,모바일앱,뷰티,10,11644,0.16,97810.0
2024-02-29,서울,온라인,가전,7,16415,0.24,87328.0
2024-01-14,대전,오프라인,의류,5,122350,0.1,550575.0
2024-12-10,대구,온라인,의류,8,168347,0.26,996614.0
2024-01-28,인천,온라인,식품,1,163776,0.03,158863.0
2024-11-21,서울,온라인,도서,6,137183,0.19,666709.0
2024-01-02,부산,온라인,뷰티,3,78377,0.27,171646.0
2024-10-11,인천,모바일앱,의류,4,75198,0.08,276729.0
2024-04-30,부산,온라인,가전,11,88002,0.1,871220.0
2024-07-08,서울,모바일앱,가전,7,54988,0.09,350274.0
2024-04-13,서울,오프라인,의류,2,86732,0.17,143975.0
2024-06-28,광주,오프라인,도서,5,25437,0.12,111923.0
2024-06-14,서울,모바일앱,식품,3,67374,0.03,196058.0
2024-07-12,인천,온라인,식품,11,188509,0.27,1513727.0
2024-05-23,대전,온라인,뷰티,4,142851,0.06,537120.0
2024-07-15,서울,온라인,가전,4,32672,0.16,109778.0
2024-10-29,서울,온라인,가전,4,60823,0.18,199499.0
2024-06-08,인천,모바일앱,가전,2,55590,0.01,110068.0
2024-05-12,서울,온라인,뷰티,9,59926,0.03,523154.0
2024-02-18,대구,온라인,의류,7,139765,0.29,694632.0
2024-05-11,인천,온라인,가전,5,179526,0.2,718104.0
2024-02-15,대구,온라인,식품,5,143479,0.01,710221.0
2024-03-07,부산,오프라인,뷰티,8,100243,0.24,609477.0
2024-12-14,인천,온라인,도서,2,36349,0.15,61793.0
2024-02-02,대구,오프라인,식품,11,32863,0.02,354263.0
2024-06-25,서울,오프라인,식품,7,163755,0.2,917028.0
2024-11-01,대구,오프라인,가전,3,137137,0.15,349699.0
2024-12-14,광주,온라인,도서,6,104506,0.06,589414.0
2024-02-23,인천,오프라인,가전,10,117552,0.26,869885.0
2024-02-29,부산,온라인,식품,2,170449,0.09,310217.0
2024-05-16,서울,온라인,식품,6,163693,0.09,893764.0
2024-07-21,서울,오프라인,도서,7,22020,0.08,141809.0
2024-12-17,서울,오프라인,도서,9,82045,0.23,568572.0
2024-03-17,서울,온라인,도서,7,13351,0.21,73831.0
2024-03-01,대전,모바일앱,식품,9,80035,0.27,525830.0
2024-04-02,서울,온라인,식품,9,129213,0.07,1081513.0
2024-11-16,광주,오프라인,식품,10,45638,0.24,346849.0
2024-01-11,서울,모바일앱,가전,4,34254,0.17,113723.0
2024-05-19,서울,오프라인,도서,8,100731,0.09,733322.0
2024-02-13,부산,모바일앱,의류,3,107365,0.01,318874.0
2024-02-27,서울,오프라인,의류,10,144249,,1081868.0
2024-12-01,인천,오프라인,뷰티,11,7751,0.07,79293.0
2024-01-01,대전,오프라인,가전,4,53356,0.19,172873.0
2024-04-27,광주,오프라인,뷰티,7,157086,0.16,923666.0
2024-12-01,서울,온라인,도서,10,137985,0.0,1379850.0
2024-08-10,인천,오프라인,식품,1,180408,0.3,126286.0
2024-01-27,서울,온라인,도서,8,163880,0.24,996390.0
2024-06-19,대전,모바일앱,도서,10,168582,0.15,1432947.0
2024-12-21,부산,온라인,식품,10,104575,0.2,836600.0
2024-05-26,서울,온라인,식품,3,191878,0.14,495045.0
2024-07-12,서울,모바일앱,뷰티,9,86108,0.22,604478.0
2024-07-13,서울,온라인,가전,9,181103,0.04,1564730.0
2024-08-29,서울,온라인,가전,1,81410,0.13,70827.0
2024-03-09,대전,오프라인,도서,8,91583,0.1,659398.0
2024-11-03,인천,온라인,뷰티,7,138702,0.14,834986.0
2024-12-27,대전,온라인,의류,11,82677,0.14,782124.0
2024-02-22,서울,온라인,가전,1,33684,0.04,32337.0
2024-10-26,대구,온라인,의류,11,179755,0.29,1403887.0
2024-10-25,서울,온라인,식품,7,93320,0.0,653240.0
2024-09-28,부산,온라인,뷰티,4,185753,0.0,743012.0
2024-05-15,서울,온라인,도서,5,82827,0.11,368580.0
2024-06-20,서울,온라인,식품,9,194703,0.19,1419385.0
2024-11-03,대구,온라인,도서,11,122566,0.05,1280815.0
2024-02-25,서울,오프라인,도서,4,154821,0.16,520199.0
2024-10-30,부산,오프라인,도서,11,152329,0.22,1306983.0
2024-12-02,인천,온라인,식품,7,44387,,301388.0
2024-09-06,서울,온라인,의류,3,164019,0.3,344440.0
2024-05-04,대전,모바일앱,가전,7,189266,0.1,1192376.0
2024-07-23,부산,오프라인,의류,9,133920,0.19,976277.0
2024-01-19,광주,온라인,식품,1,189692,0.03,184001.0
2024-12-07,인천,온라인,의류,1,169987,0.21,134290.0
2024-05-05,인천,온라인,뷰티,1,134895,0.25,101171.0
2024-01-21,인천,모바일앱,뷰티,7,98055,0.03,665793.0
2024-10-17,광주,모바일앱,의류,1,172169,0.04,165282.0
2024-08-28,대구,모바일앱,도서,11,41171,0.08,416651.0
2024-08-15,서울,온라인,가전,2,114429,0.0,228858.0
2024-01-20,서울,온라인,의류,1,164066,0.3,114846.0
2024-10-01,대구,온라인,도서,3,189104,0.18,465196.0
2024-08-21,서울,온라인,도서,9,57087,0.18,421302.0
2024-10-17,서울,온라인,뷰티,10,23317,0.29,165551.0
2024-10-29,서울,오프라인,의류,3,70005,0.25,157511.0
2024-03-18,부산,온라인,뷰티,6,173472,0.24,791032.0
2024-03-18,서울,모바일앱,뷰티,9,107146,0.1,867883.0
2024-12-04,대구,온라인,의류,9,15823,0.1,128166.0
2024-07-13,인천,온라인,가전,2,28275,0.09,51460.0
2024-06-09,광주,모바일앱,식품,10,71125,0.1,640125.0
2024-04-15,서울,오프라인,도서,10,71833,0.11,639314.0
2024-08-21,부산,온라인,의류,9,31388,0.04,271192.0
2024-10-02,대구,오프라인,뷰티,6,101358,0.11,541252.0
2024-01-01,부산,온라인,뷰티,5,98431,0.13,428175.0
2024-07-21,인천,온라인,가전,10,43865,0.09,399172.0
2024-12-29,서울,온라인,뷰티,10,50288,0.05,477736.0
2024-04-12,대전,온라인,식품,6,134562,0.11,718561.0
2024-04-12,서울,오프라인,뷰티,9,190654,0.14,1475662.0
